Crop_Name,Suitable_Season,State,Average_Cost_Per_Acre,Seed_Cost,Fertilizer_Cost,Labour_Cost,Irrigation_Cost,Machinery_Cost,Other_Cost,Total_Cost,Cost_Unit,Source,Last_Updated
finger millet (ragi),Kharif,Karnataka,12777,850,2100,5280,1155,2392,1000,12777,INR/Acre,CACP & Karnataka State Ag Dept Norms,2024-2025
finger millet (ragi),Kharif,Tamil Nadu,12946,850,2100,5376,1210,2410,1000,12946,INR/Acre,CACP & Karnataka State Ag Dept Norms,2024-2025
finger millet (ragi),Kharif,Andhra Pradesh,12777,850,2100,5280,1155,2392,1000,12777,INR/Acre,CACP & Karnataka State Ag Dept Norms,2024-2025
finger millet (ragi),Kharif,Telangana,12777,850,2100,5280,1155,2392,1000,12777,INR/Acre,CACP & Karnataka State Ag Dept Norms,2024-2025
finger millet (ragi),Kharif,Madhya Pradesh,11692,850,2100,4416,1100,2226,1000,11692,INR/Acre,CACP & Karnataka State Ag Dept Norms,2024-2025
finger millet (ragi),Kharif,Maharashtra,12696,850,2100,5184,1188,2374,1000,12696,INR/Acre,CACP & Karnataka State Ag Dept Norms,2024-2025
finger millet (ragi),Kharif,Uttarakhand,12436,850,2100,5040,1100,2346,1000,12436,INR/Acre,CACP & Karnataka State Ag Dept Norms,2024-2025
finger millet (ragi),Kharif,Odisha,11332,850,2100,4224,968,2190,1000,11332,INR/Acre,CACP & Karnataka State Ag Dept Norms,2024-2025
finger millet (ragi),Kharif,Chhattisgarh,11578,850,2100,4320,1100,2208,1000,11578,INR/Acre,CACP & Karnataka State Ag Dept Norms,2024-2025
foxtail millet,Kharif,Karnataka,10945,700,1800,4620,945,2080,800,10945,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
foxtail millet,Kharif,Tamil Nadu,11090,700,1800,4704,990,2096,800,11090,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
foxtail millet,Kharif,Andhra Pradesh,10945,700,1800,4620,945,2080,800,10945,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
foxtail millet,Kharif,Telangana,10945,700,1800,4620,945,2080,800,10945,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
foxtail millet,Kharif,Madhya Pradesh,10000,700,1800,3864,900,1936,800,10000,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
foxtail millet,Kharif,Maharashtra,10872,700,1800,4536,972,2064,800,10872,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
foxtail millet,Kharif,Uttarakhand,10650,700,1800,4410,900,2040,800,10650,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
foxtail millet,Kharif,Odisha,9692,700,1800,3696,792,1904,800,9692,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
foxtail millet,Kharif,Chhattisgarh,9900,700,1800,3780,900,1920,800,9900,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
kodo millet,Kharif,Karnataka,10366,650,1700,4400,840,1976,800,10366,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
kodo millet,Kharif,Tamil Nadu,10501,650,1700,4480,880,1991,800,10501,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
kodo millet,Kharif,Andhra Pradesh,10366,650,1700,4400,840,1976,800,10366,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
kodo millet,Kharif,Telangana,10366,650,1700,4400,840,1976,800,10366,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
kodo millet,Kharif,Madhya Pradesh,9469,650,1700,3680,800,1839,800,9469,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
kodo millet,Kharif,Maharashtra,10295,650,1700,4320,864,1961,800,10295,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
kodo millet,Kharif,Uttarakhand,10088,650,1700,4200,800,1938,800,10088,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
kodo millet,Kharif,Odisha,9183,650,1700,3520,704,1809,800,9183,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
kodo millet,Kharif,Chhattisgarh,9374,650,1700,3600,800,1824,800,9374,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
little millet,Kharif,Karnataka,10366,650,1700,4400,840,1976,800,10366,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
little millet,Kharif,Tamil Nadu,10501,650,1700,4480,880,1991,800,10501,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
little millet,Kharif,Andhra Pradesh,10366,650,1700,4400,840,1976,800,10366,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
little millet,Kharif,Telangana,10366,650,1700,4400,840,1976,800,10366,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
little millet,Kharif,Madhya Pradesh,9469,650,1700,3680,800,1839,800,9469,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
little millet,Kharif,Maharashtra,10295,650,1700,4320,864,1961,800,10295,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
little millet,Kharif,Uttarakhand,10088,650,1700,4200,800,1938,800,10088,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
little millet,Kharif,Odisha,9183,650,1700,3520,704,1809,800,9183,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
little millet,Kharif,Chhattisgarh,9374,650,1700,3600,800,1824,800,9374,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
barnyard millet,Kharif,Karnataka,10782,700,1800,4510,892,2080,800,10782,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
barnyard millet,Kharif,Tamil Nadu,10923,700,1800,4592,935,2096,800,10923,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
barnyard millet,Kharif,Andhra Pradesh,10782,700,1800,4510,892,2080,800,10782,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
barnyard millet,Kharif,Telangana,10782,700,1800,4510,892,2080,800,10782,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
barnyard millet,Kharif,Madhya Pradesh,9858,700,1800,3772,850,1936,800,9858,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
barnyard millet,Kharif,Maharashtra,10710,700,1800,4428,918,2064,800,10710,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
barnyard millet,Kharif,Uttarakhand,10495,700,1800,4305,850,2040,800,10495,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
barnyard millet,Kharif,Odisha,9560,700,1800,3608,748,1904,800,9560,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
barnyard millet,Kharif,Chhattisgarh,9760,700,1800,3690,850,1920,800,9760,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
proso millet,Kharif,Karnataka,11145,750,1900,4620,945,2080,850,11145,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
proso millet,Kharif,Tamil Nadu,11290,750,1900,4704,990,2096,850,11290,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
proso millet,Kharif,Andhra Pradesh,11145,750,1900,4620,945,2080,850,11145,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
proso millet,Kharif,Telangana,11145,750,1900,4620,945,2080,850,11145,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
proso millet,Kharif,Madhya Pradesh,10200,750,1900,3864,900,1936,850,10200,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
proso millet,Kharif,Maharashtra,11072,750,1900,4536,972,2064,850,11072,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
proso millet,Kharif,Uttarakhand,10850,750,1900,4410,900,2040,850,10850,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
proso millet,Kharif,Odisha,9892,750,1900,3696,792,1904,850,9892,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
proso millet,Kharif,Chhattisgarh,10100,750,1900,3780,900,1920,850,10100,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
browntop millet,Kharif,Karnataka,11355,800,1900,4730,945,2080,900,11355,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
browntop millet,Kharif,Tamil Nadu,11502,800,1900,4816,990,2096,900,11502,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
browntop millet,Kharif,Andhra Pradesh,11355,800,1900,4730,945,2080,900,11355,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
browntop millet,Kharif,Telangana,11355,800,1900,4730,945,2080,900,11355,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
browntop millet,Kharif,Madhya Pradesh,10392,800,1900,3956,900,1936,900,10392,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
browntop millet,Kharif,Maharashtra,11280,800,1900,4644,972,2064,900,11280,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
browntop millet,Kharif,Uttarakhand,11055,800,1900,4515,900,2040,900,11055,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
browntop millet,Kharif,Odisha,10080,800,1900,3784,792,1904,900,10080,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
browntop millet,Kharif,Chhattisgarh,10290,800,1900,3870,900,1920,900,10290,INR/Acre,ICAR-IIMR Nutri-Millet Cost Guidelines,2024-2025
buckwheat,Kharif,Himachal Pradesh,12411,900,2000,5310,1000,2251,950,12411,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
buckwheat,Kharif,Uttarakhand,11717,900,2000,4725,1000,2142,950,11717,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
buckwheat,Kharif,Gujarat,11920,900,2000,4770,1150,2150,950,11920,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
buckwheat,Kharif,Jammu and Kashmir,11450,900,2000,4500,1000,2100,950,11450,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
buckwheat,Kharif,Sikkim,11183,900,2000,4275,1000,2058,950,11183,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
buckwheat,Rabi,Gujarat,12151,954,2120,4770,1150,2150,1007,12151,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
buckwheat,Rabi,Maharashtra,12188,954,2120,4860,1080,2167,1007,12188,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
buckwheat,Rabi,Rajasthan,11861,954,2120,4500,1180,2100,1007,11861,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
buckwheat,Rabi,West Bengal,11531,954,2120,4500,850,2100,1007,11531,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
buckwheat,Rabi,Assam,11394,954,2120,4410,820,2083,1007,11394,INR/Acre,GBPUAT & Hill State Ag Dept Norms,2024-2025
amaranth (rajgira),Kharif,Himachal Pradesh,12579,800,2100,5428,1100,2251,900,12579,INR/Acre,SAU Package of Practices,2024-2025
amaranth (rajgira),Kharif,Uttarakhand,11872,800,2100,4830,1100,2142,900,11872,INR/Acre,SAU Package of Practices,2024-2025
amaranth (rajgira),Kharif,Gujarat,12091,800,2100,4876,1265,2150,900,12091,INR/Acre,SAU Package of Practices,2024-2025
amaranth (rajgira),Kharif,Jammu and Kashmir,11600,800,2100,4600,1100,2100,900,11600,INR/Acre,SAU Package of Practices,2024-2025
amaranth (rajgira),Kharif,Sikkim,11328,800,2100,4370,1100,2058,900,11328,INR/Acre,SAU Package of Practices,2024-2025
amaranth (rajgira),Rabi,Gujarat,12319,848,2226,4876,1265,2150,954,12319,INR/Acre,SAU Package of Practices,2024-2025
amaranth (rajgira),Rabi,Maharashtra,12351,848,2226,4968,1188,2167,954,12351,INR/Acre,SAU Package of Practices,2024-2025
amaranth (rajgira),Rabi,Rajasthan,12026,848,2226,4600,1298,2100,954,12026,INR/Acre,SAU Package of Practices,2024-2025
amaranth (rajgira),Rabi,West Bengal,11663,848,2226,4600,935,2100,954,11663,INR/Acre,SAU Package of Practices,2024-2025
amaranth (rajgira),Rabi,Assam,11521,848,2226,4508,902,2083,954,11521,INR/Acre,SAU Package of Practices,2024-2025
wild rice,Kharif,Assam,19078,2000,3500,7350,2050,2778,1400,19078,INR/Acre,SAU & KVK Cultivation Guidelines,2024-2025
wild rice,Kharif,Meghalaya,18838,2000,3500,6750,2500,2688,1400,18838,INR/Acre,SAU & KVK Cultivation Guidelines,2024-2025
wild rice,Kharif,Nagaland,18838,2000,3500,6750,2500,2688,1400,18838,INR/Acre,SAU & KVK Cultivation Guidelines,2024-2025
wild rice,Kharif,Manipur,18838,2000,3500,6750,2500,2688,1400,18838,INR/Acre,SAU & KVK Cultivation Guidelines,2024-2025
wild rice,Kharif,Karnataka,20687,2000,3500,8250,2625,2912,1400,20687,INR/Acre,SAU & KVK Cultivation Guidelines,2024-2025
wild rice,Kharif,Tamil Nadu,20984,2000,3500,8400,2750,2934,1400,20984,INR/Acre,SAU & KVK Cultivation Guidelines,2024-2025
wild rice,Kharif,Maharashtra,20590,2000,3500,8100,2700,2890,1400,20590,INR/Acre,SAU & KVK Cultivation Guidelines,2024-2025
tef,Kharif,Assam,12146,1400,2400,4116,1148,2182,900,12146,INR/Acre,KVK Farm Budget Standards,2024-2025
tef,Kharif,Meghalaya,11992,1400,2400,3780,1400,2112,900,11992,INR/Acre,KVK Farm Budget Standards,2024-2025
tef,Kharif,Nagaland,11992,1400,2400,3780,1400,2112,900,11992,INR/Acre,KVK Farm Budget Standards,2024-2025
tef,Kharif,Manipur,11992,1400,2400,3780,1400,2112,900,11992,INR/Acre,KVK Farm Budget Standards,2024-2025
tef,Kharif,Karnataka,13078,1400,2400,4620,1470,2288,900,13078,INR/Acre,KVK Farm Budget Standards,2024-2025
tef,Kharif,Tamil Nadu,13250,1400,2400,4704,1540,2306,900,13250,INR/Acre,KVK Farm Budget Standards,2024-2025
tef,Kharif,Maharashtra,13018,1400,2400,4536,1512,2270,900,13018,INR/Acre,KVK Farm Budget Standards,2024-2025
fonio,Kharif,Assam,11088,1200,2200,3920,984,1984,800,11088,INR/Acre,KVK Farm Budget Standards,2024-2025
fonio,Kharif,Meghalaya,10920,1200,2200,3600,1200,1920,800,10920,INR/Acre,KVK Farm Budget Standards,2024-2025
fonio,Kharif,Nagaland,10920,1200,2200,3600,1200,1920,800,10920,INR/Acre,KVK Farm Budget Standards,2024-2025
fonio,Kharif,Manipur,10920,1200,2200,3600,1200,1920,800,10920,INR/Acre,KVK Farm Budget Standards,2024-2025
fonio,Kharif,Karnataka,11940,1200,2200,4400,1260,2080,800,11940,INR/Acre,KVK Farm Budget Standards,2024-2025
fonio,Kharif,Tamil Nadu,12096,1200,2200,4480,1320,2096,800,12096,INR/Acre,KVK Farm Budget Standards,2024-2025
fonio,Kharif,Maharashtra,11880,1200,2200,4320,1296,2064,800,11880,INR/Acre,KVK Farm Budget Standards,2024-2025
job's tears,Kharif,Assam,11765,1300,2300,4116,1066,2083,900,11765,INR/Acre,NEH ICAR Region Cost Guidelines,2024-2025
job's tears,Kharif,Meghalaya,11596,1300,2300,3780,1300,2016,900,11596,INR/Acre,NEH ICAR Region Cost Guidelines,2024-2025
job's tears,Kharif,Nagaland,11596,1300,2300,3780,1300,2016,900,11596,INR/Acre,NEH ICAR Region Cost Guidelines,2024-2025
job's tears,Kharif,Manipur,11596,1300,2300,3780,1300,2016,900,11596,INR/Acre,NEH ICAR Region Cost Guidelines,2024-2025
job's tears,Kharif,Karnataka,12669,1300,2300,4620,1365,2184,900,12669,INR/Acre,NEH ICAR Region Cost Guidelines,2024-2025
job's tears,Kharif,Tamil Nadu,12835,1300,2300,4704,1430,2201,900,12835,INR/Acre,NEH ICAR Region Cost Guidelines,2024-2025
job's tears,Kharif,Maharashtra,12607,1300,2300,4536,1404,2167,900,12607,INR/Acre,NEH ICAR Region Cost Guidelines,2024-2025
canary grass,Kharif,Assam,11088,1200,2200,3920,984,1984,800,11088,INR/Acre,KVK Farm Budget Standards,2024-2025
canary grass,Kharif,Meghalaya,10920,1200,2200,3600,1200,1920,800,10920,INR/Acre,KVK Farm Budget Standards,2024-2025
canary grass,Kharif,Nagaland,10920,1200,2200,3600,1200,1920,800,10920,INR/Acre,KVK Farm Budget Standards,2024-2025
canary grass,Kharif,Manipur,10920,1200,2200,3600,1200,1920,800,10920,INR/Acre,KVK Farm Budget Standards,2024-2025
canary grass,Kharif,Karnataka,11940,1200,2200,4400,1260,2080,800,11940,INR/Acre,KVK Farm Budget Standards,2024-2025
canary grass,Kharif,Tamil Nadu,12096,1200,2200,4480,1320,2096,800,12096,INR/Acre,KVK Farm Budget Standards,2024-2025
canary grass,Kharif,Maharashtra,11880,1200,2200,4320,1296,2064,800,11880,INR/Acre,KVK Farm Budget Standards,2024-2025
chia,Kharif,Assam,17336,2500,3500,5880,1476,2480,1500,17336,INR/Acre,SAU High-Value Crop Cost Norms,2024-2025
chia,Kharif,Meghalaya,17100,2500,3500,5400,1800,2400,1500,17100,INR/Acre,SAU High-Value Crop Cost Norms,2024-2025
chia,Kharif,Nagaland,17100,2500,3500,5400,1800,2400,1500,17100,INR/Acre,SAU High-Value Crop Cost Norms,2024-2025
chia,Kharif,Manipur,17100,2500,3500,5400,1800,2400,1500,17100,INR/Acre,SAU High-Value Crop Cost Norms,2024-2025
chia,Kharif,Karnataka,18590,2500,3500,6600,1890,2600,1500,18590,INR/Acre,SAU High-Value Crop Cost Norms,2024-2025
chia,Kharif,Tamil Nadu,18820,2500,3500,6720,1980,2620,1500,18820,INR/Acre,SAU High-Value Crop Cost Norms,2024-2025
chia,Kharif,Maharashtra,18504,2500,3500,6480,1944,2580,1500,18504,INR/Acre,SAU High-Value Crop Cost Norms,2024-2025
chickpea,Rabi,Madhya Pradesh,14677,2332,2756,4600,1200,2517,1272,14677,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
chickpea,Rabi,Maharashtra,15739,2332,2756,5400,1296,2683,1272,15739,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
chickpea,Rabi,Rajasthan,15376,2332,2756,5000,1416,2600,1272,15376,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
chickpea,Rabi,Uttar Pradesh,14677,2332,2756,4600,1200,2517,1272,14677,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
chickpea,Rabi,Karnataka,15824,2332,2756,5500,1260,2704,1272,15824,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
chickpea,Rabi,Andhra Pradesh,15824,2332,2756,5500,1260,2704,1272,15824,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
chickpea,Rabi,Gujarat,15702,2332,2756,5300,1380,2662,1272,15702,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
chickpea,Rabi,Telangana,15824,2332,2756,5500,1260,2704,1272,15824,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
chickpea,Rabi,Bihar,14315,2332,2756,4400,1080,2475,1272,14315,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
chickpea,Rabi,Chhattisgarh,14556,2332,2756,4500,1200,2496,1272,14556,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
kidneybeans,Kharif,Himachal Pradesh,20986,3200,3500,7670,1800,3216,1600,20986,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
kidneybeans,Kharif,Jammu and Kashmir,19600,3200,3500,6500,1800,3000,1600,19600,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
kidneybeans,Kharif,Uttarakhand,19985,3200,3500,6825,1800,3060,1600,19985,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
kidneybeans,Rabi,Maharashtra,20858,3392,3710,7020,1944,3096,1696,20858,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
kidneybeans,Rabi,Andhra Pradesh,20958,3392,3710,7150,1890,3120,1696,20958,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
kidneybeans,Rabi,Karnataka,20958,3392,3710,7150,1890,3120,1696,20958,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
kidneybeans,Rabi,Bihar,18994,3392,3710,5720,1620,2856,1696,18994,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
pigeonpeas,Kharif,Maharashtra,16882,1600,3000,6480,1512,2890,1400,16882,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
pigeonpeas,Kharif,Madhya Pradesh,15630,1600,3000,5520,1400,2710,1400,15630,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
pigeonpeas,Kharif,Karnataka,16982,1600,3000,6600,1470,2912,1400,16982,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
pigeonpeas,Kharif,Uttar Pradesh,15630,1600,3000,5520,1400,2710,1400,15630,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
pigeonpeas,Kharif,Gujarat,16837,1600,3000,6360,1610,2867,1400,16837,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
pigeonpeas,Kharif,Telangana,16982,1600,3000,6600,1470,2912,1400,16982,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
pigeonpeas,Kharif,Jharkhand,15346,1600,3000,5280,1400,2666,1400,15346,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
pigeonpeas,Kharif,Bihar,15206,1600,3000,5280,1260,2666,1400,15206,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
pigeonpeas,Kharif,Odisha,15178,1600,3000,5280,1232,2666,1400,15178,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
mothbeans,Kharif,Rajasthan,10744,1100,1800,4000,944,2000,900,10744,INR/Acre,CAZRI Dryland Ag Cost Guidelines,2024-2025
mothbeans,Kharif,Gujarat,11008,1100,1800,4240,920,2048,900,11008,INR/Acre,CAZRI Dryland Ag Cost Guidelines,2024-2025
mothbeans,Kharif,Haryana,11752,1100,1800,4880,896,2176,900,11752,INR/Acre,CAZRI Dryland Ag Cost Guidelines,2024-2025
mothbeans,Kharif,Maharashtra,11048,1100,1800,4320,864,2064,900,11048,INR/Acre,CAZRI Dryland Ag Cost Guidelines,2024-2025
blackgram,Kharif,Madhya Pradesh,13520,1500,2600,4600,1200,2420,1200,13520,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
blackgram,Kharif,Uttar Pradesh,13520,1500,2600,4600,1200,2420,1200,13520,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
blackgram,Kharif,Andhra Pradesh,14660,1500,2600,5500,1260,2600,1200,14660,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
blackgram,Kharif,Maharashtra,14576,1500,2600,5400,1296,2580,1200,14576,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
blackgram,Kharif,Tamil Nadu,14840,1500,2600,5600,1320,2620,1200,14840,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
blackgram,Kharif,Rajasthan,14216,1500,2600,5000,1416,2500,1200,14216,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
blackgram,Rabi,Andhra Pradesh,14978,1590,2756,5500,1260,2600,1272,14978,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
blackgram,Rabi,Tamil Nadu,15158,1590,2756,5600,1320,2620,1272,15158,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
blackgram,Rabi,Odisha,13454,1590,2756,4400,1056,2380,1272,13454,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
blackgram,Rabi,West Bengal,14138,1590,2756,5000,1020,2500,1272,14138,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
lentil,Rabi,Madhya Pradesh,13763,1908,2650,4416,1300,2323,1166,13763,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
lentil,Rabi,Uttar Pradesh,13763,1908,2650,4416,1300,2323,1166,13763,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
lentil,Rabi,Bihar,13403,1908,2650,4224,1170,2285,1166,13403,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
lentil,Rabi,West Bengal,14029,1908,2650,4800,1105,2400,1166,14029,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
lentil,Rabi,Rajasthan,14458,1908,2650,4800,1534,2400,1166,14458,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
lentil,Rabi,Assam,13875,1908,2650,4704,1066,2381,1166,13875,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
lentil,Rabi,Uttarakhand,14512,1908,2650,5040,1300,2448,1166,14512,INR/Acre,"CACP Cost of Cultivation Scheme (DES, MoA&FW)",2024-2025
horse gram (kulthi),Kharif,Karnataka,10546,1000,1700,4180,840,1976,850,10546,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
horse gram (kulthi),Kharif,Andhra Pradesh,10546,1000,1700,4180,840,1976,850,10546,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
horse gram (kulthi),Kharif,Tamil Nadu,10677,1000,1700,4256,880,1991,850,10677,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
horse gram (kulthi),Kharif,Odisha,9407,1000,1700,3344,704,1809,850,9407,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
horse gram (kulthi),Kharif,Jharkhand,9503,1000,1700,3344,800,1809,850,9503,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
horse gram (kulthi),Rabi,Maharashtra,10692,1060,1802,4104,864,1961,901,10692,INR/Acre,ICAR-IIPR Pulse Cost Guidelines,2024-2025
